Signature Algorithm,Test Round,Rate Limit,Delay,Packet Loss,Success,Handshake Duration [ms]
sphincssha2256fsimple,65,10000.0,5,19,1,16550.829256
sphincssha2256fsimple,66,10000.0,5,19,1,399.114755
sphincssha2256fsimple,67,10000.0,5,19,1,3291.381829
sphincssha2256fsimple,68,10000.0,5,19,1,9245.903791
sphincssha2256fsimple,69,10000.0,5,19,1,458.957431
sphincssha2256fsimple,70,10000.0,5,19,1,731.422716
sphincssha2256fsimple,71,10000.0,5,19,1,227.199257
sphincssha2256fsimple,72,10000.0,5,19,1,1267.675043
sphincssha2256fsimple,73,10000.0,5,19,1,1382.518671
sphincssha2256fsimple,74,10000.0,5,19,1,128.889013
sphincssha2256fsimple,75,10000.0,5,19,1,9877.674615
sphincssha2256fsimple,76,10000.0,5,19,1,5155.088612
sphincssha2256fsimple,77,10000.0,5,19,1,875.211660
sphincssha2256fsimple,78,10000.0,5,19,1,11368.107221
sphincssha2256fsimple,79,10000.0,5,19,1,17107.467502
sphincssha2256fsimple,80,10000.0,5,19,1,13861.356393
sphincssha2256fsimple,81,10000.0,5,19,1,147.284417
sphincssha2256fsimple,82,10000.0,5,19,1,219.046314
sphincssha2256fsimple,83,10000.0,5,19,1,8687.678697
sphincssha2256fsimple,84,10000.0,5,19,1,804.904556
sphincssha2256fsimple,85,10000.0,5,19,1,8999.504809
sphincssha2256fsimple,86,10000.0,5,19,1,348.071458
sphincssha2256fsimple,87,10000.0,5,19,1,1832.544659
sphincssha2256fsimple,88,10000.0,5,19,1,2486.767166
sphincssha2256fsimple,89,10000.0,5,19,1,191.100112
sphincssha2256fsimple,90,10000.0,5,19,1,3915.504290
sphincssha2256fsimple,91,10000.0,5,19,1,15461.179797
sphincssha2256fsimple,92,10000.0,5,19,1,1144.450953
sphincssha2256fsimple,93,10000.0,5,19,1,1743.657941
sphincssha2256fsimple,94,10000.0,5,19,1,391.308320
sphincssha2256fsimple,95,10000.0,5,19,1,322.873116
sphincssha2256fsimple,96,10000.0,5,19,1,5005.722435
sphincssha2256fsimple,97,10000.0,5,19,1,1167.529688
sphincssha2256fsimple,98,10000.0,5,19,1,2514.238888
sphincssha2256fsimple,99,10000.0,5,19,1,1585.290569
sphincssha2256fsimple,100,10000.0,5,19,1,11574.879800
sphincssha2256fsimple,1,10000.0,5,20,1,5203.071956
sphincssha2256fsimple,2,10000.0,5,20,1,5747.051922
sphincssha2256fsimple,3,10000.0,5,20,1,5150.975900
sphincssha2256fsimple,4,10000.0,5,20,1,966.433354
sphincssha2256fsimple,5,10000.0,5,20,1,2194.768818
sphincssha2256fsimple,6,10000.0,5,20,1,2181.058807
sphincssha2256fsimple,7,10000.0,5,20,1,2510.062598
sphincssha2256fsimple,8,10000.0,5,20,1,1800.716905
sphincssha2256fsimple,9,10000.0,5,20,1,9564.724397
sphincssha2256fsimple,10,10000.0,5,20,1,8067.256683
sphincssha2256fsimple,11,10000.0,5,20,1,3281.298228
sphincssha2256fsimple,12,10000.0,5,20,1,118.888551
sphincssha2256fsimple,13,10000.0,5,20,1,4840.416508
sphincssha2256fsimple,14,10000.0,5,20,1,4622.811897
sphincssha2256fsimple,15,10000.0,5,20,1,4633.687437
sphincssha2256fsimple,16,10000.0,5,20,1,11509.622352
sphincssha2256fsimple,17,10000.0,5,20,1,9090.610817
sphincssha2256fsimple,18,10000.0,5,20,1,8212.232952
sphincssha2256fsimple,19,10000.0,5,20,1,122.480945
sphincssha2256fsimple,20,10000.0,5,20,1,5594.652519
sphincssha2256fsimple,21,10000.0,5,20,1,5191.604383
sphincssha2256fsimple,22,10000.0,5,20,1,3157.556279
sphincssha2256fsimple,23,10000.0,5,20,1,535.610506
sphincssha2256fsimple,24,10000.0,5,20,1,8759.765396
sphincssha2256fsimple,25,10000.0,5,20,1,2919.998781
sphincssha2256fsimple,26,10000.0,5,20,1,2900.254440
sphincssha2256fsimple,27,10000.0,5,20,1,22952.256108
sphincssha2256fsimple,28,10000.0,5,20,1,13861.708204
sphincssha2256fsimple,29,10000.0,5,20,1,3849.140585
sphincssha2256fsimple,30,10000.0,5,20,1,1932.353093
sphincssha2256fsimple,31,10000.0,5,20,1,2153.960995
sphincssha2256fsimple,32,10000.0,5,20,1,4590.841134
sphincssha2256fsimple,33,10000.0,5,20,1,2333.555446
sphincssha2256fsimple,34,10000.0,5,20,1,3025.023241
sphincssha2256fsimple,35,10000.0,5,20,1,1125.495304
sphincssha2256fsimple,36,10000.0,5,20,1,4707.634023
sphincssha2256fsimple,37,10000.0,5,20,1,3489.878522
sphincssha2256fsimple,38,10000.0,5,20,1,8425.891151
sphincssha2256fsimple,39,10000.0,5,20,1,4653.017610
sphincssha2256fsimple,40,10000.0,5,20,1,13583.967825
sphincssha2256fsimple,41,10000.0,5,20,1,2374.030211
sphincssha2256fsimple,42,10000.0,5,20,1,599.335113
sphincssha2256fsimple,43,10000.0,5,20,1,1194.150720
sphincssha2256fsimple,44,10000.0,5,20,1,1941.954787
sphincssha2256fsimple,45,10000.0,5,20,1,5190.777588
sphincssha2256fsimple,46,10000.0,5,20,1,2883.526391
sphincssha2256fsimple,47,10000.0,5,20,1,699.112973
sphincssha2256fsimple,48,10000.0,5,20,1,3141.709958
sphincssha2256fsimple,49,10000.0,5,20,1,2002.162468
sphincssha2256fsimple,50,10000.0,5,20,1,6852.199008
sphincssha2256fsimple,51,10000.0,5,20,1,2172.975890
sphincssha2256fsimple,52,10000.0,5,20,1,967.407962
sphincssha2256fsimple,53,10000.0,5,20,1,9790.668842
sphincssha2256fsimple,54,10000.0,5,20,1,1690.350415
sphincssha2256fsimple,55,10000.0,5,20,1,6403.120334
sphincssha2256fsimple,56,10000.0,5,20,1,15947.883354
sphincssha2256fsimple,57,10000.0,5,20,1,2150.873496
sphincssha2256fsimple,58,10000.0,5,20,1,2061.477650
sphincssha2256fsimple,59,10000.0,5,20,1,3276.213234
sphincssha2256fsimple,60,10000.0,5,20,1,5629.756406
sphincssha2256fsimple,61,10000.0,5,20,1,1300.497363
sphincssha2256fsimple,62,10000.0,5,20,1,190.328379
sphincssha2256fsimple,63,10000.0,5,20,1,2366.151731
sphincssha2256fsimple,64,10000.0,5,20,1,5953.812661
sphincssha2256fsimple,65,10000.0,5,20,1,3003.058002
sphincssha2256fsimple,66,10000.0,5,20,1,8458.005159
sphincssha2256fsimple,67,10000.0,5,20,1,2711.970775
sphincssha2256fsimple,68,10000.0,5,20,1,4359.934800
sphincssha2256fsimple,69,10000.0,5,20,1,6144.438557
sphincssha2256fsimple,70,10000.0,5,20,1,6347.675210
sphincssha2256fsimple,71,10000.0,5,20,1,11572.112094
sphincssha2256fsimple,72,10000.0,5,20,1,552.569987
sphincssha2256fsimple,73,10000.0,5,20,1,4347.454956
sphincssha2256fsimple,74,10000.0,5,20,1,13555.707682
sphincssha2256fsimple,75,10000.0,5,20,1,11820.963429
sphincssha2256fsimple,76,10000.0,5,20,1,523.996054
sphincssha2256fsimple,77,10000.0,5,20,1,108.759772
sphincssha2256fsimple,78,10000.0,5,20,1,19293.641190
sphincssha2256fsimple,79,10000.0,5,20,1,1959.297076
sphincssha2256fsimple,80,10000.0,5,20,1,10936.434371
sphincssha2256fsimple,81,10000.0,5,20,1,1092.093519
sphincssha2256fsimple,82,10000.0,5,20,1,284.190680
sphincssha2256fsimple,83,10000.0,5,20,1,7837.373145
sphincssha2256fsimple,84,10000.0,5,20,1,7826.332134
sphincssha2256fsimple,85,10000.0,5,20,1,3483.987815
sphincssha2256fsimple,86,10000.0,5,20,1,813.270194
sphincssha2256fsimple,87,10000.0,5,20,1,306.808388
sphincssha2256fsimple,88,10000.0,5,20,1,12250.842819
sphincssha2256fsimple,89,10000.0,5,20,1,2168.938167
sphincssha2256fsimple,90,10000.0,5,20,1,11181.832507
sphincssha2256fsimple,91,10000.0,5,20,1,143.938466
sphincssha2256fsimple,92,10000.0,5,20,1,2307.103329
sphincssha2256fsimple,93,10000.0,5,20,1,17527.481169
sphincssha2256fsimple,94,10000.0,5,20,1,2581.070795
sphincssha2256fsimple,95,10000.0,5,20,1,11453.024605
sphincssha2256fsimple,96,10000.0,5,20,1,3999.839394
sphincssha2256fsimple,97,10000.0,5,20,1,16587.856989
sphincssha2256fsimple,98,10000.0,5,20,1,9693.406143
sphincssha2256fsimple,99,10000.0,5,20,1,1487.322461
sphincssha2256fsimple,100,10000.0,5,20,1,916.567932
sphincssha2256fsimple,1,10000.0,25,0,1,366.692078
sphincssha2256fsimple,2,10000.0,25,0,1,367.168161
sphincssha2256fsimple,3,10000.0,25,0,1,363.226772
sphincssha2256fsimple,4,10000.0,25,0,1,363.463472
sphincssha2256fsimple,5,10000.0,25,0,1,364.074323
sphincssha2256fsimple,6,10000.0,25,0,1,364.629223
sphincssha2256fsimple,7,10000.0,25,0,1,364.910118
sphincssha2256fsimple,8,10000.0,25,0,1,341.217241
sphincssha2256fsimple,9,10000.0,25,0,1,361.789277
sphincssha2256fsimple,10,10000.0,25,0,1,360.888773
sphincssha2256fsimple,11,10000.0,25,0,1,341.585818
sphincssha2256fsimple,12,10000.0,25,0,1,342.519877
sphincssha2256fsimple,13,10000.0,25,0,1,339.061683
sphincssha2256fsimple,14,10000.0,25,0,1,363.132476
sphincssha2256fsimple,15,10000.0,25,0,1,363.965343
sphincssha2256fsimple,16,10000.0,25,0,1,364.369090
sphincssha2256fsimple,17,10000.0,25,0,1,349.577646
sphincssha2256fsimple,18,10000.0,25,0,1,363.123185
sphincssha2256fsimple,19,10000.0,25,0,1,342.040834
sphincssha2256fsimple,20,10000.0,25,0,1,358.413196
sphincssha2256fsimple,21,10000.0,25,0,1,345.797901
sphincssha2256fsimple,22,10000.0,25,0,1,358.481995
sphincssha2256fsimple,23,10000.0,25,0,1,342.144757
sphincssha2256fsimple,24,10000.0,25,0,1,364.286074
sphincssha2256fsimple,25,10000.0,25,0,1,339.558295
sphincssha2256fsimple,26,10000.0,25,0,1,341.490895
sphincssha2256fsimple,27,10000.0,25,0,1,348.787071
sphincssha2256fsimple,28,10000.0,25,0,1,341.512058
sphincssha2256fsimple,29,10000.0,25,0,1,339.596808
sphincssha2256fsimple,30,10000.0,25,0,1,342.854666
sphincssha2256fsimple,31,10000.0,25,0,1,345.776831
sphincssha2256fsimple,32,10000.0,25,0,1,341.785645
sphincssha2256fsimple,33,10000.0,25,0,1,359.620465
sphincssha2256fsimple,34,10000.0,25,0,1,355.773113
sphincssha2256fsimple,35,10000.0,25,0,1,352.860436
sphincssha2256fsimple,36,10000.0,25,0,1,358.552674
sphincssha2256fsimple,37,10000.0,25,0,1,361.130458
sphincssha2256fsimple,38,10000.0,25,0,1,341.821174
sphincssha2256fsimple,39,10000.0,25,0,1,353.598883
sphincssha2256fsimple,40,10000.0,25,0,1,340.826494
sphincssha2256fsimple,41,10000.0,25,0,1,341.221971
sphincssha2256fsimple,42,10000.0,25,0,1,365.346736
sphincssha2256fsimple,43,10000.0,25,0,1,356.817046
sphincssha2256fsimple,44,10000.0,25,0,1,350.157341
sphincssha2256fsimple,45,10000.0,25,0,1,364.538797
sphincssha2256fsimple,46,10000.0,25,0,1,340.475109
sphincssha2256fsimple,47,10000.0,25,0,1,343.244068
sphincssha2256fsimple,48,10000.0,25,0,1,343.395212
sphincssha2256fsimple,49,10000.0,25,0,1,353.272390
sphincssha2256fsimple,50,10000.0,25,0,1,361.650752
sphincssha2256fsimple,51,10000.0,25,0,1,343.459855
sphincssha2256fsimple,52,10000.0,25,0,1,344.335899
sphincssha2256fsimple,53,10000.0,25,0,1,342.106348
sphincssha2256fsimple,54,10000.0,25,0,1,368.972316
sphincssha2256fsimple,55,10000.0,25,0,1,347.369063
sphincssha2256fsimple,56,10000.0,25,0,1,361.452164
sphincssha2256fsimple,57,10000.0,25,0,1,343.004324
sphincssha2256fsimple,58,10000.0,25,0,1,363.548207
sphincssha2256fsimple,59,10000.0,25,0,1,351.030857
sphincssha2256fsimple,60,10000.0,25,0,1,344.353844
sphincssha2256fsimple,61,10000.0,25,0,1,364.575723
sphincssha2256fsimple,62,10000.0,25,0,1,365.972890
sphincssha2256fsimple,63,10000.0,25,0,1,339.070824
sphincssha2256fsimple,64,10000.0,25,0,1,350.262281
sphincssha2256fsimple,65,10000.0,25,0,1,356.519559
sphincssha2256fsimple,66,10000.0,25,0,1,366.296357
sphincssha2256fsimple,67,10000.0,25,0,1,362.261344
sphincssha2256fsimple,68,10000.0,25,0,1,341.471977
sphincssha2256fsimple,69,10000.0,25,0,1,363.435281
sphincssha2256fsimple,70,10000.0,25,0,1,364.978832
sphincssha2256fsimple,71,10000.0,25,0,1,359.275381
sphincssha2256fsimple,72,10000.0,25,0,1,364.743725
sphincssha2256fsimple,73,10000.0,25,0,1,358.142406
sphincssha2256fsimple,74,10000.0,25,0,1,341.768891
sphincssha2256fsimple,75,10000.0,25,0,1,364.409102
sphincssha2256fsimple,76,10000.0,25,0,1,338.979981
sphincssha2256fsimple,77,10000.0,25,0,1,364.922574
sphincssha2256fsimple,78,10000.0,25,0,1,346.760715
sphincssha2256fsimple,79,10000.0,25,0,1,341.788551
sphincssha2256fsimple,80,10000.0,25,0,1,341.717864
sphincssha2256fsimple,81,10000.0,25,0,1,338.432666
sphincssha2256fsimple,82,10000.0,25,0,1,365.821680
sphincssha2256fsimple,83,10000.0,25,0,1,358.087374
sphincssha2256fsimple,84,10000.0,25,0,1,337.333272
sphincssha2256fsimple,85,10000.0,25,0,1,358.808005
sphincssha2256fsimple,86,10000.0,25,0,1,366.424206
sphincssha2256fsimple,87,10000.0,25,0,1,363.925513
sphincssha2256fsimple,88,10000.0,25,0,1,364.289953
sphincssha2256fsimple,89,10000.0,25,0,1,363.740376
sphincssha2256fsimple,90,10000.0,25,0,1,341.576707
sphincssha2256fsimple,91,10000.0,25,0,1,357.767856
sphincssha2256fsimple,92,10000.0,25,0,1,351.412639
sphincssha2256fsimple,93,10000.0,25,0,1,341.327679
sphincssha2256fsimple,94,10000.0,25,0,1,359.800717
sphincssha2256fsimple,95,10000.0,25,0,1,358.689312
sphincssha2256fsimple,96,10000.0,25,0,1,357.460182
sphincssha2256fsimple,97,10000.0,25,0,1,350.044777
sphincssha2256fsimple,98,10000.0,25,0,1,363.464346
sphincssha2256fsimple,99,10000.0,25,0,1,340.454350
sphincssha2256fsimple,100,10000.0,25,0,1,363.522317
sphincssha2256fsimple,1,10000.0,25,1,1,340.676024
sphincssha2256fsimple,2,10000.0,25,1,1,364.767631
sphincssha2256fsimple,3,10000.0,25,1,1,365.922686
sphincssha2256fsimple,4,10000.0,25,1,1,363.398105
sphincssha2256fsimple,5,10000.0,25,1,1,365.214328
sphincssha2256fsimple,6,10000.0,25,1,1,416.013807
sphincssha2256fsimple,7,10000.0,25,1,1,339.406531
sphincssha2256fsimple,8,10000.0,25,1,1,417.188970
sphincssha2256fsimple,9,10000.0,25,1,1,349.606961
sphincssha2256fsimple,10,10000.0,25,1,1,364.325232
sphincssha2256fsimple,11,10000.0,25,1,1,364.014952
sphincssha2256fsimple,12,10000.0,25,1,1,367.283282
sphincssha2256fsimple,13,10000.0,25,1,1,569.564287
sphincssha2256fsimple,14,10000.0,25,1,1,364.540532
sphincssha2256fsimple,15,10000.0,25,1,1,413.816462
sphincssha2256fsimple,16,10000.0,25,1,1,341.849758
sphincssha2256fsimple,17,10000.0,25,1,1,361.025736
sphincssha2256fsimple,18,10000.0,25,1,1,415.941277
sphincssha2256fsimple,19,10000.0,25,1,1,524.420920
sphincssha2256fsimple,20,10000.0,25,1,1,362.061614
sphincssha2256fsimple,21,10000.0,25,1,1,1097.021830
sphincssha2256fsimple,22,10000.0,25,1,1,365.838731
sphincssha2256fsimple,23,10000.0,25,1,1,1735.045795
sphincssha2256fsimple,24,10000.0,25,1,1,412.231221
sphincssha2256fsimple,25,10000.0,25,1,1,1655.030527
sphincssha2256fsimple,26,10000.0,25,1,1,408.541082
sphincssha2256fsimple,27,10000.0,25,1,1,412.399076
sphincssha2256fsimple,28,10000.0,25,1,1,361.928595
sphincssha2256fsimple,29,10000.0,25,1,1,341.121904
sphincssha2256fsimple,30,10000.0,25,1,1,342.847618
sphincssha2256fsimple,31,10000.0,25,1,1,347.812951
sphincssha2256fsimple,32,10000.0,25,1,1,389.649240
sphincssha2256fsimple,33,10000.0,25,1,1,405.688586
sphincssha2256fsimple,34,10000.0,25,1,1,361.598844
sphincssha2256fsimple,35,10000.0,25,1,1,340.749766
sphincssha2256fsimple,36,10000.0,25,1,1,341.474433
sphincssha2256fsimple,37,10000.0,25,1,1,366.457738
sphincssha2256fsimple,38,10000.0,25,1,1,359.006331
sphincssha2256fsimple,39,10000.0,25,1,1,340.586810
sphincssha2256fsimple,40,10000.0,25,1,1,418.479858
sphincssha2256fsimple,41,10000.0,25,1,1,349.561421
sphincssha2256fsimple,42,10000.0,25,1,1,343.217253
sphincssha2256fsimple,43,10000.0,25,1,1,361.165683
sphincssha2256fsimple,44,10000.0,25,1,1,340.977961
sphincssha2256fsimple,45,10000.0,25,1,1,986.968384
sphincssha2256fsimple,46,10000.0,25,1,1,468.072708
sphincssha2256fsimple,47,10000.0,25,1,1,820.484743
sphincssha2256fsimple,48,10000.0,25,1,1,359.109609
sphincssha2256fsimple,49,10000.0,25,1,1,814.994328
sphincssha2256fsimple,50,10000.0,25,1,1,348.987540
sphincssha2256fsimple,51,10000.0,25,1,1,993.701663
sphincssha2256fsimple,52,10000.0,25,1,1,402.340591
sphincssha2256fsimple,53,10000.0,25,1,1,340.634066
sphincssha2256fsimple,54,10000.0,25,1,1,356.767605
sphincssha2256fsimple,55,10000.0,25,1,1,362.640178
sphincssha2256fsimple,56,10000.0,25,1,1,408.779714
sphincssha2256fsimple,57,10000.0,25,1,1,366.200043
sphincssha2256fsimple,58,10000.0,25,1,1,359.271757
sphincssha2256fsimple,59,10000.0,25,1,1,362.168372
sphincssha2256fsimple,60,10000.0,25,1,1,358.173913
sphincssha2256fsimple,61,10000.0,25,1,1,363.824171
sphincssha2256fsimple,62,10000.0,25,1,1,571.249952
sphincssha2256fsimple,63,10000.0,25,1,1,360.183824
sphincssha2256fsimple,64,10000.0,25,1,1,518.159849
sphincssha2256fsimple,65,10000.0,25,1,1,360.765313
sphincssha2256fsimple,66,10000.0,25,1,1,417.007785
sphincssha2256fsimple,67,10000.0,25,1,1,413.432203
sphincssha2256fsimple,68,10000.0,25,1,1,350.661264
sphincssha2256fsimple,69,10000.0,25,1,1,342.904459
sphincssha2256fsimple,70,10000.0,25,1,1,359.478226
sphincssha2256fsimple,71,10000.0,25,1,1,350.519199
sphincssha2256fsimple,72,10000.0,25,1,1,336.830520
sphincssha2256fsimple,73,10000.0,25,1,1,351.803192
sphincssha2256fsimple,74,10000.0,25,1,1,369.983391
sphincssha2256fsimple,75,10000.0,25,1,1,345.195876
sphincssha2256fsimple,76,10000.0,25,1,1,346.138876
sphincssha2256fsimple,77,10000.0,25,1,1,355.349008
sphincssha2256fsimple,78,10000.0,25,1,1,417.319649
sphincssha2256fsimple,79,10000.0,25,1,1,365.245464
sphincssha2256fsimple,80,10000.0,25,1,1,409.811183
sphincssha2256fsimple,81,10000.0,25,1,1,721.734542
sphincssha2256fsimple,82,10000.0,25,1,1,341.851757
sphincssha2256fsimple,83,10000.0,25,1,1,466.728754
sphincssha2256fsimple,84,10000.0,25,1,1,395.377676
sphincssha2256fsimple,85,10000.0,25,1,1,342.109880
sphincssha2256fsimple,86,10000.0,25,1,1,364.949353
sphincssha2256fsimple,87,10000.0,25,1,1,357.130778
sphincssha2256fsimple,88,10000.0,25,1,1,361.998694
sphincssha2256fsimple,89,10000.0,25,1,1,359.827145
sphincssha2256fsimple,90,10000.0,25,1,1,745.991588
sphincssha2256fsimple,91,10000.0,25,1,1,343.681999
sphincssha2256fsimple,92,10000.0,25,1,1,412.539569
sphincssha2256fsimple,93,10000.0,25,1,1,407.451015
sphincssha2256fsimple,94,10000.0,25,1,1,342.489380
sphincssha2256fsimple,95,10000.0,25,1,1,362.854874
sphincssha2256fsimple,96,10000.0,25,1,1,360.392839
sphincssha2256fsimple,97,10000.0,25,1,1,466.377627
sphincssha2256fsimple,98,10000.0,25,1,1,408.563795
sphincssha2256fsimple,99,10000.0,25,1,1,361.464530
sphincssha2256fsimple,100,10000.0,25,1,1,389.753460
sphincssha2256fsimple,1,10000.0,25,2,1,406.932303
sphincssha2256fsimple,2,10000.0,25,2,1,417.493249
sphincssha2256fsimple,3,10000.0,25,2,1,361.561707
sphincssha2256fsimple,4,10000.0,25,2,1,468.840464
sphincssha2256fsimple,5,10000.0,25,2,1,820.765866
sphincssha2256fsimple,6,10000.0,25,2,1,1366.068094
sphincssha2256fsimple,7,10000.0,25,2,1,467.090331
sphincssha2256fsimple,8,10000.0,25,2,1,722.180562
sphincssha2256fsimple,9,10000.0,25,2,1,362.705974
sphincssha2256fsimple,10,10000.0,25,2,1,342.852941
sphincssha2256fsimple,11,10000.0,25,2,1,343.129589
sphincssha2256fsimple,12,10000.0,25,2,1,594.914662
sphincssha2256fsimple,13,10000.0,25,2,1,622.328575
sphincssha2256fsimple,14,10000.0,25,2,1,365.696166
sphincssha2256fsimple,15,10000.0,25,2,1,414.866480
sphincssha2256fsimple,16,10000.0,25,2,1,351.150346
sphincssha2256fsimple,17,10000.0,25,2,1,467.341017
sphincssha2256fsimple,18,10000.0,25,2,1,609.027853
sphincssha2256fsimple,19,10000.0,25,2,1,1052.138983
sphincssha2256fsimple,20,10000.0,25,2,1,418.658882
sphincssha2256fsimple,21,10000.0,25,2,1,393.809327
sphincssha2256fsimple,22,10000.0,25,2,1,368.298081
sphincssha2256fsimple,23,10000.0,25,2,1,466.925686
sphincssha2256fsimple,24,10000.0,25,2,1,520.282985
sphincssha2256fsimple,25,10000.0,25,2,1,358.087095
sphincssha2256fsimple,26,10000.0,25,2,1,360.625482
sphincssha2256fsimple,27,10000.0,25,2,1,442.406482
sphincssha2256fsimple,28,10000.0,25,2,1,618.494031
sphincssha2256fsimple,29,10000.0,25,2,1,825.903817
sphincssha2256fsimple,30,10000.0,25,2,1,463.696079
sphincssha2256fsimple,31,10000.0,25,2,1,413.372580
sphincssha2256fsimple,32,10000.0,25,2,1,363.325021
sphincssha2256fsimple,33,10000.0,25,2,1,417.005083
sphincssha2256fsimple,34,10000.0,25,2,1,542.337169
sphincssha2256fsimple,35,10000.0,25,2,1,363.114591
sphincssha2256fsimple,36,10000.0,25,2,1,338.156349
sphincssha2256fsimple,37,10000.0,25,2,1,366.697165
sphincssha2256fsimple,38,10000.0,25,2,1,347.407746
sphincssha2256fsimple,39,10000.0,25,2,1,414.691181
sphincssha2256fsimple,40,10000.0,25,2,1,413.867848
sphincssha2256fsimple,41,10000.0,25,2,1,453.634283
sphincssha2256fsimple,42,10000.0,25,2,1,874.874938
sphincssha2256fsimple,43,10000.0,25,2,1,547.336742
sphincssha2256fsimple,44,10000.0,25,2,1,774.459394
sphincssha2256fsimple,45,10000.0,25,2,1,416.987898
sphincssha2256fsimple,46,10000.0,25,2,1,455.488479
sphincssha2256fsimple,47,10000.0,25,2,1,415.363672
sphincssha2256fsimple,48,10000.0,25,2,1,498.421541
sphincssha2256fsimple,49,10000.0,25,2,1,362.827230
sphincssha2256fsimple,50,10000.0,25,2,1,1070.974662
sphincssha2256fsimple,51,10000.0,25,2,1,464.911692
sphincssha2256fsimple,52,10000.0,25,2,1,453.005996
sphincssha2256fsimple,53,10000.0,25,2,1,673.758308
sphincssha2256fsimple,54,10000.0,25,2,1,394.216708
sphincssha2256fsimple,55,10000.0,25,2,1,394.832727
sphincssha2256fsimple,56,10000.0,25,2,1,678.248444
sphincssha2256fsimple,57,10000.0,25,2,1,364.051795
sphincssha2256fsimple,58,10000.0,25,2,1,484.787154
sphincssha2256fsimple,59,10000.0,25,2,1,364.529411
sphincssha2256fsimple,60,10000.0,25,2,1,927.614359
sphincssha2256fsimple,61,10000.0,25,2,1,408.700892
sphincssha2256fsimple,62,10000.0,25,2,1,340.352347
sphincssha2256fsimple,63,10000.0,25,2,1,390.573731
sphincssha2256fsimple,64,10000.0,25,2,1,416.349310
sphincssha2256fsimple,65,10000.0,25,2,1,362.131121
sphincssha2256fsimple,66,10000.0,25,2,1,468.269463
sphincssha2256fsimple,67,10000.0,25,2,1,341.691275
sphincssha2256fsimple,68,10000.0,25,2,1,361.129663
sphincssha2256fsimple,69,10000.0,25,2,1,466.348219
sphincssha2256fsimple,70,10000.0,25,2,1,356.532574
sphincssha2256fsimple,71,10000.0,25,2,1,974.030681
sphincssha2256fsimple,72,10000.0,25,2,1,341.917680
sphincssha2256fsimple,73,10000.0,25,2,1,570.882260
sphincssha2256fsimple,74,10000.0,25,2,1,341.972286
sphincssha2256fsimple,75,10000.0,25,2,1,408.287852
sphincssha2256fsimple,76,10000.0,25,2,1,820.984180
sphincssha2256fsimple,77,10000.0,25,2,1,557.161554
sphincssha2256fsimple,78,10000.0,25,2,1,405.713105
sphincssha2256fsimple,79,10000.0,25,2,1,407.333469
sphincssha2256fsimple,80,10000.0,25,2,1,408.385778
sphincssha2256fsimple,81,10000.0,25,2,1,416.998680
sphincssha2256fsimple,82,10000.0,25,2,1,364.412336
sphincssha2256fsimple,83,10000.0,25,2,1,442.097981
sphincssha2256fsimple,84,10000.0,25,2,1,410.395259
sphincssha2256fsimple,85,10000.0,25,2,1,704.508662
sphincssha2256fsimple,86,10000.0,25,2,1,361.305952
sphincssha2256fsimple,87,10000.0,25,2,1,415.756821
sphincssha2256fsimple,88,10000.0,25,2,1,363.242763
sphincssha2256fsimple,89,10000.0,25,2,1,364.558057
sphincssha2256fsimple,90,10000.0,25,2,1,418.511012
sphincssha2256fsimple,91,10000.0,25,2,1,342.910378
sphincssha2256fsimple,92,10000.0,25,2,1,796.169683
sphincssha2256fsimple,93,10000.0,25,2,1,462.051607
sphincssha2256fsimple,94,10000.0,25,2,1,363.354557
sphincssha2256fsimple,95,10000.0,25,2,1,1331.376126
sphincssha2256fsimple,96,10000.0,25,2,1,351.164591
sphincssha2256fsimple,97,10000.0,25,2,1,467.667265
sphincssha2256fsimple,98,10000.0,25,2,1,407.514709
sphincssha2256fsimple,99,10000.0,25,2,1,408.754314
sphincssha2256fsimple,100,10000.0,25,2,1,742.099129
sphincssha2256fsimple,1,10000.0,25,3,1,569.274655
sphincssha2256fsimple,2,10000.0,25,3,1,418.436111
sphincssha2256fsimple,3,10000.0,25,3,1,520.840958
sphincssha2256fsimple,4,10000.0,25,3,1,358.270418
sphincssha2256fsimple,5,10000.0,25,3,1,433.967424
sphincssha2256fsimple,6,10000.0,25,3,1,632.786049
sphincssha2256fsimple,7,10000.0,25,3,1,469.259278
sphincssha2256fsimple,8,10000.0,25,3,1,1482.813149
sphincssha2256fsimple,9,10000.0,25,3,1,468.565395
sphincssha2256fsimple,10,10000.0,25,3,1,657.959958
sphincssha2256fsimple,11,10000.0,25,3,1,1629.112678
sphincssha2256fsimple,12,10000.0,25,3,1,465.867534
sphincssha2256fsimple,13,10000.0,25,3,1,420.184164
sphincssha2256fsimple,14,10000.0,25,3,1,465.950299
sphincssha2256fsimple,15,10000.0,25,3,1,408.908062
sphincssha2256fsimple,16,10000.0,25,3,1,401.814653
sphincssha2256fsimple,17,10000.0,25,3,1,418.507014
sphincssha2256fsimple,18,10000.0,25,3,1,410.305666
sphincssha2256fsimple,19,10000.0,25,3,1,1416.313920
sphincssha2256fsimple,20,10000.0,25,3,1,415.799844
sphincssha2256fsimple,21,10000.0,25,3,1,466.949401
sphincssha2256fsimple,22,10000.0,25,3,1,559.338096
sphincssha2256fsimple,23,10000.0,25,3,1,617.949601
sphincssha2256fsimple,24,10000.0,25,3,1,771.974785
sphincssha2256fsimple,25,10000.0,25,3,1,568.288315
